"","V1","V2","long","lat"
"622","LA CEMITA RESTAURANT","6417 20 AVENUE,BROOKLYN NY,11204",NA,NA
"623","LA CAYE RESTAURANT","35 LAFAYETTE AVENUE,BROOKLYN NY,11217",NA,NA
"624","LA CAVERNA","122124 RIVINGTON STREET,MANHATTAN NY,10002",NA,NA
"625","LA CAVA","939 2 AVENUE,MANHATTAN NY,10022",NA,NA
"626","LA CASITA YARN SHOP CAFE","253 SMITH STREET,BROOKLYN NY,11231",NA,NA
"627","LA CASITA VERDE","297 SAINT NICHOLAS AVE,QUEENS NY,11385",NA,NA
"628","LA CASITA 1","834 EAST 156 STREET,BRONX NY,10455",NA,NA
"629","LA CASA SALUDABLE","352 E 116TH ST,MANHATTAN NY,10029",NA,NA
"630","La Casa del Salmon","1862 WEBSTER AVE,BRONX NY,10457",NA,NA
"631","LA CASA DEL SABOR","2728 E TREMONT AVE,BRONX NY,10461",NA,NA
"632","LA CASA DEL POLLO RESTAURANT","8707 ROOSEVELT AVENUE,QUEENS NY,11372",NA,NA
"633","LA CASA DEL POLLO PERUANO","8112 ROOSEVELT AVENUE,QUEENS NY,11372",NA,NA
"634","LA CASA DEL POLLO PERUANO","9409 ROOSEVELT AVENUE,QUEENS NY,11372",NA,NA
"635","LA CASA DEL MOFONGO","14471451 SAINT NICHOLAS AVENUE,MANHATTAN NY,10033",NA,NA
"636","LA CASA DE LOS ANOJITOS","8108 37 AVENUE,QUEENS NY,11372",NA,NA
"637","LA CASA BELLA","2579 CROPSEY AVENUE,BROOKLYN NY,11214",NA,NA
"638","LA CARRETA RESTAURANT","407 51 STREET,BROOKLYN NY,11220",NA,NA
"639","LA CARIDAD RESTAURANT","2092 AMSTERDAM AVENUE,MANHATTAN NY,10032",NA,NA
"640","LA CARIDAD 78","21972199 BROADWAY,MANHATTAN NY,10024",NA,NA
"641","LA CARIDAD 78","2199 BROADWAY,MANHATTAN NY,10024",NA,NA
"642","LA CARBORNARA","202 W 14TH ST,MANHATTAN NY,10011",NA,NA
"643","LA CARAFE","653 9 AVENUE,MANHATTAN NY,10036",NA,NA
"644","LA CANTINA ECUA-MEX BAR & BILLIARD","3454 BROADWAY,MANHATTAN NY,10031",NA,NA
"645","LA CANOA","651 ONDERDONK AVENUE,QUEENS NY,11385",NA,NA
"646","LA CANELA RESTAURANT & CAFE","2579 STEINWAY STREET,QUEENS NY,11103",NA,NA
"647","LA CANDELA ESPANOLA","3923 AMBOY ROAD,STATEN ISLAND NY,10308",NA,NA
"648","LA CAMPENA PIZZERIA AND TAQUERIA","300 MORNINGSTAR RD,STATEN ISLAND NY,10303",NA,NA
"649","LA CALETA RESTAURANT","155 LAFAYETTE AVE,STATEN ISLAND NY,10301",NA,NA
"650","LA CALETA MANABITA RESTAURANT","1529 GATES AVENUE,BROOKLYN NY,11237",NA,NA
"651","LA CALENITA BAKERY","4006 83RD ST,QUEENS NY,11373",NA,NA
"652","LA CABANA SALVADORENA RESTAURANT","4384 BROADWAY,MANHATTAN NY,10040",NA,NA
"653","LA CABANA SALVADORENA","3150 VILLA AVENUE,BRONX NY,10468",NA,NA
"654","LA CABANA RESTAURANT","106264 FLATBUSH AVENUE,BROOKLYN NY,11226",NA,NA
"655","LA CABANA RESTAURANT","10224 JAMAICA AVE,QUEENS NY,11418",NA,NA
"656","LA CABANA PERUANA","9304 LIBERTY AVE,QUEENS NY,11417",NA,NA
"657","LA CABANA JARABACOA RESTAURANT","6513 FRESH POND ROAD,QUEENS NY,11385",NA,NA
"658","LA CABANA ARGENTINA","8607 NORTHERN BOULEVARD,QUEENS NY,11372",NA,NA
"659","LA CABANA","3917 103 STREET,QUEENS NY,11368",NA,NA
"660","LA BUENA VIDA TROPICAL","174 PORT RICHMOND AVENUE,STATEN ISLAND NY,10302",NA,NA
"661","LA BRUSCHETTA RESTAURANT","256 7 AVENUE,BROOKLYN NY,11215",NA,NA
"662","LA BROCHETTE STEAKHOUSE.","340 LEXINGTON AVE,MANHATTAN NY,10016",NA,NA
"663","LA BRISA DEL CIBAO","3779 103 STREET,QUEENS NY,11368",NA,NA
"664","LA BREA BAKERY","NKA JFK INTERNATIONAL AIRPORT,QUEENS NY,11430",-73.7781391,40.6413111
"665","LA BRASA PERUANA","4618 5 AVENUE,BROOKLYN NY,11220",NA,NA
"666","LA BRASA DEL POLLO","8202 ROOSEVELT AVE,QUEENS NY,11372",NA,NA
"667","LA BOULANGERIE","10901 72 ROAD,QUEENS NY,11375",NA,NA
"668","LA BOUCHEE D'OR","22207 LINDEN BLVD,QUEENS NY,11411",NA,NA
"669","LA BOOM CLUB","5615 NORTHERN BOULEVARD,QUEENS NY,11377",NA,NA
"670","LA BONNE SOUPE BISTRO","48 WEST   55 STREET,MANHATTAN NY,10019",NA,NA
"671","LA BONBONNIERE","28 8 AVENUE,MANHATTAN NY,10014",NA,NA
"672","LA BONANZA BAKERY","9314 LIBERTY AVE,QUEENS NY,11417",NA,NA
"673","LA BONA PIZZA RESTAURANT","2426 PITKIN AVENUE,BROOKLYN NY,11208",NA,NA
"674","LA BOITE EN BOIS","75 WEST   68 STREET,MANHATTAN NY,10023",NA,NA
"675","LA BOITE","724 11 AVENUE,MANHATTAN NY,10019",NA,NA
"676","LA BOINA ROJA STEAK HOUSE","8022 37 AVENUE,QUEENS NY,11372",NA,NA
"677","LA BOHEME LOUNGE","1790 STILLWELL AVENUE,BROOKLYN NY,11223",NA,NA
"678","LA BODEGA 47 SOCIAL CLUB","161 MALCOLM X BLVD,MANHATTAN NY,10026",NA,NA
"679","LA BERGAMOTE","177 9 AVENUE,MANHATTAN NY,10011",NA,NA
"680","LA BERGAMOTE","515 WEST   52 STREET,MANHATTAN NY,10019",NA,NA
"681","LA BELLEZZA PIZZERIA","315 BROADWAY,MANHATTAN NY,10007",NA,NA
"682","LA BELLEZZA","145 E 49TH ST,MANHATTAN NY,10017",NA,NA
"683","LA BELLA VITA","163 MULBERRY STREET,MANHATTAN NY,10013",NA,NA
"684","LA BELLA ROSA BAKERY","605 EAST TREMONT AVENUE,BRONX NY,10457",NA,NA
"685","LA BELLA PIZZERIA","8509 20 AVENUE,BROOKLYN NY,11214",NA,NA
"686","LA BELLA PIZZA EXPRESS","2178 86TH ST,BROOKLYN NY,11214",NA,NA
"687","LA BELLA PIZZA","1499 FOREST AVENUE,STATEN ISLAND NY,10302",NA,NA
"688","LA BELLA PIZZA","975 SENECA AVE,QUEENS NY,11385",NA,NA
"689","LA BELLA MARIELLA II","374 METROPOLITAN AVENUE,BROOKLYN NY,11211",NA,NA
"690","LA BELLA MARIELLA","6061 FRESH POND ROAD,QUEENS NY,11378",NA,NA
"691","LA BELLA","4706 GREENPOINT AVE,QUEENS NY,11104",NA,NA
"692","LA BELLA","4126 HYLAN BOULEVARD,STATEN ISLAND NY,10308",NA,NA
"693","LA BASE COFFE SHOP","10 W 169TH ST,BRONX NY,10452",NA,NA
"694","LA BARCA RESTAURANT","3892 BROADWAY,MANHATTAN NY,10032",NA,NA
"695","LA BARAKA RESTAURANT","25509 NORTHERN BOULEVARD,QUEENS NY,11362",NA,NA
"696","LA BAMBA RESTAURANT & GRILL","4761 47 STREET,QUEENS NY,11377",NA,NA
"697","LA BALA FISH MARKET","3668 BROADWAY,MANHATTAN NY,10031",NA,NA
"698","LA BAGUETTE SHOP","2705 CHURCH AVENUE,BROOKLYN NY,11226",NA,NA
"699","LA BAGUETTE SHOP","7915 FLATLANDS AVE,BROOKLYN NY,11236",NA,NA
"700","LA BAGUETTE SHOP","19109 JAMAICA AVENUE,QUEENS NY,11423",NA,NA
"701","LA BAGUETTE SHOP","22924 LINDEN BLVD,QUEENS NY,11411",NA,NA
"702","LA BAGUETTE SHOP","1028 NOSTRAND AVE,BROOKLYN NY,11225",NA,NA
"703","LA BAGUETTE SHOP","1855 NOSTRAND AVE,BROOKLYN NY,11226",NA,NA
"704","LA BAGUETTE SHOP","1836 ROCKAWAY PARKWAY,BROOKLYN NY,11236",NA,NA
"705","LA BAGEL DELIGHT","122 7 AVENUE,BROOKLYN NY,11215",NA,NA
"706","LA BAGEL DELIGHT","284 7 AVENUE,BROOKLYN NY,11215",NA,NA
"707","LA BAGEL DELIGHT","90 COURT ST,BROOKLYN NY,11201",NA,NA
"708","LA BAGEL DELIGHT","90 COURT STREET,BROOKLYN NY,11201",NA,NA
"709","LA BAGEL DELIGHT","104 FRONT STREET,BROOKLYN NY,11201",NA,NA
"710","LA BAGEL DELIGHT","73 LAFAYETTE AVENUE,BROOKLYN NY,11217",NA,NA
"711","LA ANTIOQUENA BAKERY II","4007 NATIONAL STREET,QUEENS NY,11368",NA,NA
"712","LA ANTIOQUENA BAKERY # 1","9051 CORONA AVENUE,QUEENS NY,11373",NA,NA
"713","LA AMISTAD BAKERY","4037 162 STREET,QUEENS NY,11358",NA,NA
"714","LA AMBATENITA BAKERY","11126 ROOSEVELT AVENUE,QUEENS NY,11368",NA,NA
"715","LA ADELITA MEXICAN RESTAURANT","5222 ROOSEVELT AVENUE,QUEENS NY,11377",NA,NA
"716","LA ABUNDANCIA BAKERY AND RESTAURAN","7502 ROOSEVELT AVENUE,QUEENS NY,11372",NA,NA
"717","LA ABUNDANCIA BAKERY & RESTAURANT","6310 BROADWAY,QUEENS NY,11377",NA,NA
"718","LA ABUNDANCIA BAKERY","8116 ROOSEVELT AVENUE,QUEENS NY,11372",NA,NA
"719","LA ABUNDANCIA","8826 37TH AVE,QUEENS NY,11372",NA,NA
"720","LA ABUNDANCIA","3701 JUNCTION BOULEVARD,QUEENS NY,11368",NA,NA
"721","LA ABUNDANCIA","9419 ROOSEVELT AVENUE,QUEENS NY,11372",NA,NA
"722","LA 90 BAKERY","3706 90 STREET,QUEENS NY,11372",NA,NA
"723","LA 'ROSE GRILL & GOURMET","1808 WEIRFIELD ST,QUEENS NY,11385",NA,NA
"724","LA  BAGUETTE LA KAY SHOP","22924 LINDEN BOULEVARD,QUEENS NY,11411",NA,NA
"725","L&Y WING HING CHINESE RESTAURANT","1661 METROPOLITAN AVE,BRONX NY,10462",NA,NA
"726","L&W OYSTER CO.","254 5 AVENUE,MANHATTAN NY,10001",NA,NA
"727","L'UNIQUE BAR & RESTAURANT","1773 NOSTRAND AVE,BROOKLYN NY,11226",NA,NA
"728","L'ITALIANO TRATTORIA","21601 HORACE HARDING EXPRESSWAY,QUEENS NY,11364",NA,NA
"729","L'ISOLA RESTAURANT","128 METROPOLITAN AVENUE,BROOKLYN NY,11249",NA,NA
"730","L'INDUSRIE PIZZERIA","254 S 2ND ST,BROOKLYN NY,11211",NA,NA
"731","L'IMPRIMERIE","1524 MYRTLE AVE,BROOKLYN NY,11237",NA,NA
"732","L'FONDA","2023 AMSTERDAM AVENUE,MANHATTAN NY,10032",NA,NA
"733","L'EXPRESS","249 PARK AVE S,MANHATTAN NY,10003",NA,NA
"734","L'ENCANTO D'LOLA","57 LENOX AVENUE,MANHATTAN NY,10026",NA,NA
"735","L'BELLA PIZZERIA & RESTAURANT","6926 MAIN STREET,QUEENS NY,11367",NA,NA
"736","L'ARTUSI","228 WEST   10 STREET,MANHATTAN NY,10014",NA,NA
"737","L'ARTE DEL GELATO","75 9TH AVE,MANHATTAN NY,10011",NA,NA
"738","L'ARTE DEL GELATO","NKA HIGHLINE PARK--BET 15-16 ST BY W/S HWY,MANHATTAN NY,10011",NA,NA
"739","L'AROMA DELI CAFE","6254 FOREST AVENUE,QUEENS NY,11385",NA,NA
"740","L'APICIO","11 EAST    1 STREET,MANHATTAN NY,10003",NA,NA
"741","L'ANGOLO PIZZA & PASTA","11603 METROPOLITAN AVENUE,QUEENS NY,11418",NA,NA
"742","L'AMOUR","10211 QUEENS BOULEVARD,QUEENS NY,11375",NA,NA
"743","L'AMICI","16053 ROCKAWAY BOULEVARD,QUEENS NY,11434",NA,NA
"744","L'ALBERO DEI GELATI","341 5TH AVE,BROOKLYN NY,11215",NA,NA
"745","L'AILE OU LA CUISSE (L'A.O.C)","314 BLEECKER ST,MANHATTAN NY,10014",NA,NA
"746","L' VIOLET RESTAURANT & LOUNGE","535 E TREMONT AVE,BRONX NY,10457",NA,NA
"747","L' CHAIM CAFE","1017 AVENUE K,BROOKLYN NY,11230",NA,NA
"748","L' ANTAGONISTE","641 HANCOCK ST,BROOKLYN NY,11233",NA,NA
"749","L.J. PIZZA","977 E 233RD ST,BRONX NY,10466",NA,NA
"750","L.I.E. HOT BAGEL","21025 HORACE HARDING EXPRESSWAY,QUEENS NY,11364",NA,NA
"751","L.I.C. BROADWAY DELI & GROCERY","1421 BROADWAY,QUEENS NY,11106",NA,NA
"752","L.A. Pizzeria","2501 JACKSON AVE,QUEENS NY,11101",NA,NA
"753","L.A. GOURMET","111 E 58TH ST,MANHATTAN NY,10022",NA,NA
"754","L.A. GOURMET","2501 JACKSON AVE,QUEENS NY,11101",NA,NA
"755","L.A. BURRITO","287 BEDFORD AVENUE,BROOKLYN NY,11211",NA,NA
"756","L.A. BURRITO","67 WILSON AVENUE,BROOKLYN NY,11237",NA,NA
"757","L.A. BURDICK CHOCOLATES","5 EAST   20 STREET,MANHATTAN NY,10003",NA,NA
"758","L. I. C. BAR","4558 VERNON BOULEVARD,QUEENS NY,11101",NA,NA
"759","L. A. BURRITO","43 UNDERHILL AVE,BROOKLYN NY,11238",NA,NA
"760","L Lounge","2131 FREDERICK DOUGLASS BOULEVARD,MANHATTAN NY,10026",NA,NA
"761","L AND Z BAKERY","2472 86 STREET,BROOKLYN NY,11214",NA,NA
"762","L & U CAFE","1405 AVENUE U,BROOKLYN NY,11229",NA,NA
"763","L & M ITALIAN DELI & CATERING","3608 31 STREET,QUEENS NY,11106",NA,NA
"764","L & L LOCAL","4104 31ST AVE,QUEENS NY,11103",NA,NA
"765","L & K JAMAICAN RESTAURANT","17206 LINDEN BOULEVARD,QUEENS NY,11434",NA,NA
"766","KYOTO SUSHI V","418 FOREST AVE,STATEN ISLAND NY,10301",NA,NA
"767","KYOTO SUSHI NUMBER 5","418 FOREST AVENUE,STATEN ISLAND NY,10301",NA,NA
"768","KYOTO SUSHI","161 NASSAU AVE,BROOKLYN NY,11222",NA,NA
"769","KYOTO RESTAURANT","153-11 UNION TPKE,QUEENS NY,11367",NA,NA
"770","KYOTO","115 SMITH STREET,BROOKLYN NY,11201",NA,NA
"771","KYOCHON CHICKEN","15650 NORTHERN BOULEVARD,QUEENS NY,11354",NA,NA
"772","KYOCHON","319 5 AVENUE,MANHATTAN NY,10016",NA,NA
"773","KYO-YA","94 EAST    7 STREET,MANHATTAN NY,10009",NA,NA
"774","KYLE RESTAURANT","1694 PARK AVE,MANHATTAN NY,10035",NA,NA
"775","KWIE'S KITCHEN","721 SARATOGA AVE,BROOKLYN NY,11212",NA,NA
"776","KUZINA LLC","1458 HYLAN BLVD,STATEN ISLAND NY,10305",NA,NA
"777","KUU","20 JOHN ST,MANHATTAN NY,10038",NA,NA
"778","KUSTORY KABAB","126 LEXINGTON AVE,MANHATTAN NY,10016",NA,NA
"779","KURUMAZUSHI RESTAURANT","7 EAST   47 STREET,MANHATTAN NY,10017",NA,NA
"780","KURRY QULTURE","3605 30TH AVE,QUEENS NY,11103",NA,NA
"781","KURRY PAVILION","430 3RD AVE,MANHATTAN NY,10016",NA,NA
"782","KURO-OBI OF IPPUDO","230 PARK AVE,MANHATTAN NY,10169",-73.9761194,40.7543951
"783","KURO-OBI","700 8TH AVE,MANHATTAN NY,10036",-73.9882975,40.7587072
"784","KURO KUMA ESPRESSO & COFFEE","121 LASALLE STREET,MANHATTAN NY,10027",NA,NA
"785","KURENT EVENTS","305 THROOP AVE,BROOKLYN NY,11206",NA,NA
"786","Kurant","1091 2ND AVE,MANHATTAN NY,10022",NA,NA
"787","KURA","130 ST MARKS PLACE,MANHATTAN NY,10009",NA,NA
"788","KUNG FU XIAO LONG BAO","5916 MAIN STREET,QUEENS NY,11355",NA,NA
"789","KUNG FU TEA","3810 138 STREET,QUEENS NY,11354",NA,NA
"790","KUNG FU TEA","806 55TH ST,BROOKLYN NY,11220",NA,NA
"791","KUNG FU TEA","8625 5TH AVE,BROOKLYN NY,11209",NA,NA
"792","KUNG FU TEA","2174 86 STREET,BROOKLYN NY,11214",NA,NA
"793","KUNG FU TEA","7010 AUSTIN ST,QUEENS NY,11375",NA,NA
"794","KUNG FU TEA","1422 AVENUE U,BROOKLYN NY,11229",NA,NA
"795","KUNG FU TEA","234238 CANAL STREET,MANHATTAN NY,10013",NA,NA
"796","KUNG FU TEA","73 CHRYSTIE STREET,MANHATTAN NY,10002",NA,NA
"797","KUNG FU TEA","40 HOYT ST,BROOKLYN NY,11201",NA,NA
"798","KUNG FU TEA","8612 JUSTICE AVENUE,QUEENS NY,11373",NA,NA
"799","KUNG FU TEA","4111 KISSENA BOULEVARD,QUEENS NY,11355",NA,NA
"800","KUNG FU TEA","8202 ROOSEVELT AVE,QUEENS NY,11372",NA,NA
"801","KUNG FU TEA","13620 ROOSEVELT AVENUE,QUEENS NY,11354",-73.8290939,40.759362
"802","KUNG FU TEA","28 SAINT MARKS PL,MANHATTAN NY,10003",NA,NA
"803","KUNG FU TEA","3127 THOMSON AVE,QUEENS NY,11101",NA,NA
"804","KUNG FU TEA","27 WAVERLY PL,MANHATTAN NY,10003",NA,NA
"805","KUNG FU TEA","31 WAVERLY PL,MANHATTAN NY,10003",NA,NA
"806","KUNG FU LITTLE STEAMED BUNS RAMEN","811 8TH AVE,MANHATTAN NY,10019",NA,NA
"807","KUNG FU LITTLE STEAMED BUNS","146 E 55TH ST,MANHATTAN NY,10022",NA,NA
"808","KUNG FU JAPANESE & CHINESE RESTAURANT","1950 BATH AVENUE,BROOKLYN NY,11214",NA,NA
"809","KUNG FU HIBACHI","3907 PRINCE ST,QUEENS NY,11354",NA,NA
"810","KUMO SUSHI","214 1 AVENUE,MANHATTAN NY,10009",NA,NA
"811","KUMO SUSHI","282 BLEECKER STREET,MANHATTAN NY,10014",NA,NA
"812","KUMO SUSHI","512 COURT STREET,BROOKLYN NY,11231",NA,NA
"813","KUMO SUSHI","165 WEST 72 STREET,MANHATTAN NY,10023",NA,NA
"814","KUMO JAPANESE RESTAURANT","3718 DITMARS BLVD,QUEENS NY,11105",NA,NA
"815","KUMO JAPANESE CUISINE","1406 CORTELYOU ROAD,BROOKLYN NY,11226",NA,NA
"816","KUMA INN","113 LUDLOW STREET,MANHATTAN NY,10002",NA,NA
"817","KUM WEI KITCHEN","6019 MYRTLE AVENUE,QUEENS NY,11385",NA,NA
"818","KUM KAU KITCHEN","463 MYRTLE AVENUE,BROOKLYN NY,11205",NA,NA
"819","KUM GANG SAN","13828 NORTHERN BOULEVARD,QUEENS NY,11354",NA,NA
"820","KUM FUNG KITCHEN","838 BAY STREET,STATEN ISLAND NY,10304",NA,NA
"821","KULUSKAT","1137 WASHINGTON AVE,BROOKLYN NY,11225",NA,NA
"822","KULUSHKAT GOURMET FALAFEL","446 DEAN STREET,BROOKLYN NY,11217",NA,NA
"823","KULU DESSERTS","806 62 STREET,BROOKLYN NY,11220",NA,NA
"824","KULU DESSERTS","3706 PRINCE ST,QUEENS NY,11354",NA,NA
"825","KULU DESSERTS","123 W 3RD ST,MANHATTAN NY,10012",NA,NA
"826","KUKU CANTEEN","289 MERCER STREET,MANHATTAN NY,10003",NA,NA
"827","KUKARA MACARA RESTAURANT","1601 ST NICHOLAS AVENUE,MANHATTAN NY,10040",NA,NA
"828","KUHO SUSHI","1701-1703 65TH ST,BROOKLYN NY,11204",NA,NA
"829","KU SHIANG RESTAURANT","13538 39 AVENUE,QUEENS NY,11354",NA,NA
"830","KTCHN","508 WEST   42 STREET,MANHATTAN NY,10036",NA,NA
"831","KRYSTAL'S PASTRY SHOP","5407 ROOSEVELT AVE,QUEENS NY,11377",NA,NA
"832","KRYSTAL'S CAFE 81","81 EAST    7 STREET,MANHATTAN NY,10003",NA,NA
"833","KRYSTAL PASTRY SHOP","6902 ROOSEVELT AVENUE,QUEENS NY,11377",NA,NA
"834","KRYSTAL EUROPEAN BAKERY","6672 FRESH POND ROAD,QUEENS NY,11385",NA,NA
"835","KRUST PIZZA","226 E 14TH ST,MANHATTAN NY,10003",NA,NA
"836","KRUSH","2 W 32ND ST,MANHATTAN NY,10001",NA,NA
"837","KRUPA GROCERY","231 PROSPECT PARK W,BROOKLYN NY,11215",NA,NA
"838","KROWN GRILL HALAL CHICKEN","357 NOSTRAND AVE,BROOKLYN NY,11216",NA,NA
"839","KROLEWSKIE JADLO","6621 FRESH POND ROAD,QUEENS NY,11385",NA,NA
"840","KROLEWSKIE JADLO","694 MANHATTAN AVENUE,BROOKLYN NY,11222",NA,NA
"841","KRISTY'S RESTAURANT","796 COURTLANDT AVENUE,BRONX NY,10451",NA,NA
"842","KRISTALBELLI","8 WEST   36 STREET,MANHATTAN NY,10018",NA,NA
"843","KRISS WEST INDIAN RESTAURANT","11204 FARMERS BOULEVARD,QUEENS NY,11412",NA,NA
"844","KRISPY PIZZERIA","7112 13 AVENUE,BROOKLYN NY,11228",NA,NA
"845","KRISPY PIZZA","11 HOLDEN BOULEVARD,STATEN ISLAND NY,10314",NA,NA
"846","Krispy Krunchy Chicken/Pizza","58 RICHMOND TER,STATEN ISLAND NY,10301",NA,NA
"847","KRISPY KRUNCHY CHICKEN","8208 37TH AVE,QUEENS NY,11372",NA,NA
"848","KRISPY KRUNCHY CHICKEN","2534 FREDERICK DOUGLASS BLVD,MANHATTAN NY,10030",NA,NA
"849","KRISPY KRUNCHY CHICKEN","17933 HILLSIDE AVE,QUEENS NY,11432",NA,NA
"850","KRISPY KREME","2 PENN PLAZA,MANHATTAN NY,10121",NA,NA
"851","KRISPY CROWN FRIED CHICKEN","726 COURTLANDT AVE,BRONX NY,10451",NA,NA
"852","KRICO","772 9TH AVE,MANHATTAN NY,10019",NA,NA
"853","KREYOL FLAVOR","2816 CHURCH AVE,BROOKLYN NY,11226",NA,NA
"854","KREYOL FLAVOR","1738 FLATBUSH AVENUE,BROOKLYN NY,11210",NA,NA
"855","KRAZY CHICKEN & PIZZA","299 MALCOLM X BLVD,BROOKLYN NY,11233",NA,NA
"856","KRAVE IT","4015 BELL BLVD,QUEENS NY,11361",NA,NA
"857","KRAVE CAFE  AND GRILL","4501 DITMARS BOULEVARD,QUEENS NY,11105",NA,NA
"858","KRAJA CAFE","837 FATHER CAPODANNO BLVD,STATEN ISLAND NY,10305",NA,NA
"859","KPMG CAFE","345 PARK AVENUE,MANHATTAN NY,10010",NA,NA
"860","KOYZINA KAFE","62 WILLIAM STREET,MANHATTAN NY,10005",NA,NA
"861","KOYLA","26517 UNION TPKE,QUEENS NY,11040",NA,NA
"862","KOWLOON CAFE","2365 86 STREET,BROOKLYN NY,11214",NA,NA
"863","KOUZAN","685 AMSTERDAM AVENUE,MANHATTAN NY,10025",NA,NA
"864","KOUROS BAY DINER","3861 NOSTRAND AVENUE,BROOKLYN NY,11235",NA,NA
"865","KOTTU HOUSE","250 BROOME ST,MANHATTAN NY,10002",NA,NA
"866","KOTO SUSHI & STEAK","552 HENRY STREET,BROOKLYN NY,11231",NA,NA
"867","KOTO SUSHI","67 1/2 6 AVENUE,BROOKLYN NY,11217",NA,NA
"868","KOSHER PIZZAMANIA CORP","7749 VLEIGH PL,QUEENS NY,11367",NA,NA
"869","KOSHER PIZZA TIME","1324 AVENUE J,BROOKLYN NY,11230",NA,NA
"870","KOSHER HUT OF BROOKLYN","709 KINGS HIGHWAY,BROOKLYN NY,11223",NA,NA
"871","KOSHER HAVEN (BROOKLYN COLLEGE)","2900 BEDFORD AVENUE,BROOKLYN NY,11210",NA,NA
"872","KOSHER DELUXE","10 WEST   46 STREET,MANHATTAN NY,10036",NA,NA
"873","KOSHER CAFE","11 HALL STREET,BROOKLYN NY,11205",NA,NA
"874","KOSHER BAGEL HOLE","1423 AVENUE J,BROOKLYN NY,11230",NA,NA
"875","KOSAKA","220 W 13TH ST,MANHATTAN NY,10011",NA,NA
"876","KOS SUSHI","208 3RD AVE,MANHATTAN NY,10003",NA,NA
"877","KOS KAFFE","251 5 AVENUE,BROOKLYN NY,11215",NA,NA
"878","KORZO","667 5 AVENUE,BROOKLYN NY,11215",NA,NA
"879","KORYODANG BAKERY AND CAFE","21902 NORTHERN BOULEVARD,QUEENS NY,11361",NA,NA
"880","KORYODANG BAKERY & CAFE","248-12 NORTHERN BLVD,QUEENS NY,11362",NA,NA
"881","KORYODANG BAKERY","14906 NORTHERN BLVD,QUEENS NY,11354",NA,NA
"882","KORONET PIZZA","2848 BROADWAY,MANHATTAN NY,10025",NA,NA
"883","KORONET PIZZA","4087 BROADWAY,MANHATTAN NY,10032",NA,NA
"884","KORNER PIZZERIA","226 CHURCH AVENUE,BROOKLYN NY,11218",NA,NA
"885","KORILLA EAST VILLAGE","23 3RD AVE,MANHATTAN NY,10003",NA,NA
"886","KORI TRIBECA","253 CHURCH ST,MANHATTAN NY,10013",NA,NA
"887","KOREAN TAKE OUT EXPRESS","807 LEXINGTON AVENUE,MANHATTAN NY,10065",NA,NA
"888","KOREAN NOODLE HOUSE.","3504 154 STREET,QUEENS NY,11354",NA,NA
"889","KOREAN NOODLE HOUSE","21009 NORTHERN BOULEVARD,QUEENS NY,11361",NA,NA
"890","KOREAN LOUNGE","0 JFK INTERNATIONAL AIRPOR,QUEENS NY,11430",-73.7781391,40.6413111
"891","KORCHMA TARAS BULBA","357 WEST BROADWAY,MANHATTAN NY,10013",NA,NA
"892","KORALI ESTIATORIO","1662 3RD AVE,MANHATTAN NY,10128",NA,NA
"893","KOR TOR MOR","204 SMITH ST,BROOKLYN NY,11201",NA,NA
"894","KOPITIAM","51B CANAL ST,MANHATTAN NY,10002",NA,NA
"895","KOPI KOPI","68 WEST    3 STREET,MANHATTAN NY,10012",NA,NA
"896","KOONG WING RESTAURANT","6011 4TH AVE,BROOKLYN NY,11220",NA,NA
"897","KOOL BLOO","117 AVENUE OF THE AMERICAS,MANHATTAN NY,10013",NA,NA
"898","KONO","4110 149 PLACE,QUEENS NY,11355",NA,NA
"899","KONEKO","26 CLINTON ST,MANHATTAN NY,10002",NA,NA
"900","KONDO JAPANESE RESTAURANT","2913 BROADWAY,QUEENS NY,11106",NA,NA
"901","Konditori","186 5 AVENUE,BROOKLYN NY,11217",NA,NA
"902","KONDITORI","240 7 AVENUE,BROOKLYN NY,11215",NA,NA
"903","KONDITORI","182 ALLEN STREET,MANHATTAN NY,10002",NA,NA
"904","KONDITORI","687 MANHATTAN AVE,BROOKLYN NY,11222",NA,NA
"905","KONDITORI","167 NORTH    7 STREET,BROOKLYN NY,11211",NA,NA
"906","KONDITORI","114 SMITH ST,BROOKLYN NY,11201",NA,NA
"907","KONDITORI","696 WASHINGTON AVE,BROOKLYN NY,11238",NA,NA
"908","KOMBU","NKA LAGUARDIA AIRPORT TERMINAL C,QUEENS NY,11371",NA,NA
"909","KOMBIT KREYOL","279 FLATBUSH AVENUE,BROOKLYN NY,11217",NA,NA
"910","KOLMARO","185 SHERMAN AVENUE,MANHATTAN NY,10034",NA,NA
"911","KOLIBA RESTAURANT","3111 23 AVENUE,QUEENS NY,11105",NA,NA
"912","KOKUM","106 LEXINGTON AVE,MANHATTAN NY,10016",NA,NA
"913","Kokoroko Restaurant","4755 47TH ST,QUEENS NY,11377",NA,NA
"914","KOKO WINGS","248 W 106TH ST,MANHATTAN NY,10025",NA,NA
"915","KOKI & VEGI","1 CENTRE STREET,MANHATTAN NY,10007",NA,NA
"916","KOITO JAPANESE RESTAURANT","310 EAST   93 STREET,MANHATTAN NY,10128",NA,NA
"917","KOI SOHO","246 SPRING STREET,MANHATTAN NY,10013",NA,NA
"918","KOI","40 WEST   40 STREET,MANHATTAN NY,10018",NA,NA
